# 0:Mvir[Msun/h] 1:sigma(M,0) 2:sigma(M_f,0)(f=0.50) 3:z 4:D(z) 5:D(z_f)_simfit 6:D(z_f)_eps(f=0.50) 7:D(z_f)_eps(f=0.16) 8:c_simfit 9:c_eps(f=0.50) 10:c_eps(f=0.16) 11:M_hm[Msun/h]
1.296000e-03 8.686090 8.686091 0.000 1.000000 0.363270 0.998149 0.995871 26.360975 74.225697 74.047381 0.000000e+00
1.239000e-03 8.686090 8.686091 0.000 1.000000 0.363252 0.998149 0.995871 26.359717 74.225697 74.047381 0.000000e+00
1.185000e-03 8.686090 8.686090 0.000 1.000000 0.363235 1.000000 0.997385 26.358477 74.370583 74.165847 0.000000e+00
1.133000e-03 8.686089 8.686091 0.000 1.000000 0.363218 0.997385 0.995479 26.357232 74.165838 74.016669 0.000000e+00
1.084000e-03 8.686090 8.686090 0.000 1.000000 0.363201 1.000000 0.998149 26.356018 74.370583 74.225697 0.000000e+00
1.036000e-03 8.686091 8.686090 0.000 1.000000 0.363183 1.000000 1.000000 26.354781 74.370592 74.370592 0.000000e+00
9.909000e-04 8.686091 8.686090 0.000 1.000000 0.363166 1.000000 1.000000 26.353570 74.370592 74.370592 0.000000e+00
9.475000e-04 8.686091 8.686091 0.000 1.000000 0.363149 1.000000 0.998149 26.352357 74.370592 74.225706 0.000000e+00
9.060000e-04 8.686091 8.686091 0.000 1.000000 0.363132 1.000000 0.998149 26.351150 74.370592 74.225706 0.000000e+00
8.664000e-04 8.686090 8.686091 0.000 1.000000 0.363116 0.998149 0.995118 26.349950 74.225697 73.988467 0.000000e+00
8.285000e-04 8.686090 8.686093 0.000 1.000000 0.363099 0.996799 0.997385 26.348757 74.119988 74.165847 0.000000e+00
7.922000e-04 8.686090 8.686090 0.000 1.000000 0.363082 1.000000 0.998149 26.347570 74.370583 74.225697 0.000000e+00
7.575000e-04 8.686090 8.686092 0.000 1.000000 0.363066 0.997385 0.996799 26.346389 74.165847 74.119988 0.000000e+00
7.244000e-04 8.686091 8.686090 0.000 1.000000 0.363049 1.000000 1.000000 26.345220 74.370592 74.370592 0.000000e+00
6.927000e-04 8.686090 8.686091 0.000 1.000000 0.363033 0.998149 1.000000 26.344050 74.225697 74.370583 0.000000e+00
6.623000e-04 8.686089 8.686091 0.000 1.000000 0.363017 0.997385 1.000000 26.342883 74.165838 74.370574 0.000000e+00
6.334000e-04 8.686090 8.686091 0.000 1.000000 0.363001 0.998149 0.997385 26.341734 74.225697 74.165847 0.000000e+00
6.056000e-04 8.686091 8.686090 0.000 1.000000 0.362985 1.000000 0.998149 26.340585 74.370592 74.225706 0.000000e+00
5.791000e-04 8.686090 8.686091 0.000 1.000000 0.362969 0.998149 1.000000 26.339440 74.225697 74.370583 0.000000e+00
5.538000e-04 8.686091 8.686092 0.000 1.000000 0.362953 0.998149 1.000000 26.338309 74.225706 74.370592 0.000000e+00
5.295000e-04 8.686091 8.686092 0.000 1.000000 0.362937 0.998149 0.996306 26.337175 74.225706 74.081379 0.000000e+00
5.064000e-04 8.686091 8.686091 0.000 1.000000 0.362921 1.000000 0.995871 26.336055 74.370592 74.047390 0.000000e+00
4.842000e-04 8.686090 8.686091 0.000 1.000000 0.362906 0.998149 0.998149 26.334932 74.225697 74.225697 0.000000e+00
4.630000e-04 8.686091 8.686090 0.000 1.000000 0.362890 1.000000 1.000000 26.333822 74.370592 74.370592 0.000000e+00
4.427000e-04 8.686090 8.686090 0.000 1.000000 0.362875 1.000000 0.995479 26.332711 74.370583 74.016678 0.000000e+00
4.234000e-04 8.686091 8.686091 0.000 1.000000 0.362859 1.000000 0.996799 26.331618 74.370592 74.119997 0.000000e+00
4.048000e-04 8.686090 8.686092 0.000 1.000000 0.362844 0.997385 0.998149 26.330516 74.165847 74.225697 0.000000e+00
3.871000e-04 8.686089 8.686090 0.000 1.000000 0.362829 0.998149 0.996306 26.329426 74.225688 74.081361 0.000000e+00
3.702000e-04 8.686090 8.686092 0.000 1.000000 0.362813 0.997385 0.994783 26.328349 74.165847 73.962228 0.000000e+00
3.540000e-04 8.686091 8.686091 0.000 1.000000 0.362798 1.000000 0.998149 26.327275 74.370592 74.225706 0.000000e+00
3.385000e-04 8.686091 8.686091 0.000 1.000000 0.362783 1.000000 0.998149 26.326203 74.370592 74.225706 0.000000e+00
3.237000e-04 8.686091 8.686091 0.000 1.000000 0.362769 1.000000 0.996799 26.325139 74.370592 74.119997 0.000000e+00
3.095000e-04 8.686092 8.686094 0.000 1.000000 0.362754 0.997385 0.995871 26.324080 74.165865 74.047399 0.000000e+00
2.960000e-04 8.686092 8.686091 0.000 1.000000 0.362739 1.000000 0.997385 26.323030 74.370601 74.165865 0.000000e+00
2.830000e-04 8.686093 8.686091 0.000 1.000000 0.362724 1.000000 1.000000 26.321980 74.370610 74.370610 0.000000e+00
2.706000e-04 8.686091 8.686089 0.000 1.000000 0.362710 1.000000 0.995871 26.320930 74.370592 74.047390 0.000000e+00
2.588000e-04 8.686092 8.686091 0.000 1.000000 0.362695 1.000000 0.998149 26.319900 74.370601 74.225715 0.000000e+00
2.474000e-04 8.686090 8.686090 0.000 1.000000 0.362681 1.000000 0.998149 26.318856 74.370583 74.225697 0.000000e+00
2.366000e-04 8.686092 8.686090 0.000 1.000000 0.362666 1.000000 0.998149 26.317838 74.370601 74.225715 0.000000e+00
2.263000e-04 8.686090 8.686094 0.000 1.000000 0.362652 0.996306 0.994468 26.316817 74.081370 73.937600 0.000000e+00
2.164000e-04 8.686091 8.686092 0.000 1.000000 0.362638 0.998149 0.995118 26.315806 74.225706 73.988476 0.000000e+00
2.069000e-04 8.686095 8.686092 0.000 1.000000 0.362624 1.000000 0.997385 26.314805 74.370628 74.165892 0.000000e+00
1.978000e-04 8.686095 8.686093 0.000 1.000000 0.362610 1.000000 0.996799 26.313795 74.370628 74.120033 0.000000e+00
1.892000e-04 8.686092 8.686096 0.000 1.000000 0.362596 0.996306 0.995871 26.312794 74.081388 74.047399 0.000000e+00
1.809000e-04 8.686094 8.686093 0.000 1.000000 0.362582 1.000000 0.993618 26.311804 74.370619 73.871099 0.000000e+00
1.730000e-04 8.686091 8.686094 0.000 1.000000 0.362568 0.996799 0.993888 26.310810 74.119997 73.892203 0.000000e+00
1.654000e-04 8.686089 8.686091 0.000 1.000000 0.362554 0.997385 0.994171 26.309817 74.165838 73.914312 0.000000e+00
1.582000e-04 8.686091 8.686090 0.000 1.000000 0.362541 1.000000 0.995479 26.308851 74.370592 74.016687 0.000000e+00
1.512000e-04 8.686091 8.686093 0.000 1.000000 0.362527 0.997385 0.994783 26.307867 74.165856 73.962236 0.000000e+00
1.446000e-04 8.686092 8.686090 0.000 1.000000 0.362513 1.000000 0.995479 26.306906 74.370601 74.016696 0.000000e+00
1.383000e-04 8.686097 8.686091 0.000 1.000000 0.362500 1.000000 1.000000 26.305963 74.370646 74.370646 0.000000e+00
1.322000e-04 8.686092 8.686095 0.000 1.000000 0.362486 0.996799 0.994171 26.304984 74.120006 73.914339 0.000000e+00
1.265000e-04 8.686091 8.686096 0.000 1.000000 0.362473 0.995871 0.992413 26.304043 74.047390 73.776798 0.000000e+00
1.209000e-04 8.686094 8.686097 0.000 1.000000 0.362460 0.996799 0.991575 26.303095 74.120024 73.711236 0.000000e+00
1.156000e-04 8.686092 8.686095 0.000 1.000000 0.362447 0.996799 0.993888 26.302146 74.120006 73.892212 0.000000e+00
1.106000e-04 8.686089 8.686096 0.000 1.000000 0.362434 0.995118 0.990815 26.301211 73.988458 73.651705 0.000000e+00
1.057000e-04 8.686089 8.686095 0.000 1.000000 0.362421 0.995479 0.991379 26.300268 74.016669 73.695815 0.000000e+00
1.011000e-04 8.686092 8.686095 0.000 1.000000 0.362408 0.996799 0.991575 26.299356 74.120006 73.711218 0.000000e+00
9.667000e-05 8.686092 8.686096 0.000 1.000000 0.362395 0.996306 0.995118 26.298433 74.081388 73.988485 0.000000e+00
9.244000e-05 8.686090 8.686095 0.000 1.000000 0.362382 0.995871 0.992638 26.297511 74.047381 73.794382 0.000000e+00
8.840000e-05 8.686089 8.686099 0.000 1.000000 0.362369 0.994171 0.991983 26.296598 73.914312 73.743107 0.000000e+00
8.453000e-05 8.686094 8.686099 0.000 1.000000 0.362357 0.995871 0.991983 26.295706 74.047416 73.743151 0.000000e+00
8.083000e-05 8.686096 8.686091 0.000 1.000000 0.362344 1.000000 0.993888 26.294810 74.370637 73.892247 0.000000e+00
7.729000e-05 8.686091 8.686100 0.000 1.000000 0.362331 0.994468 0.989150 26.293897 73.937609 73.521508 0.000000e+00
7.391000e-05 8.686088 8.686098 0.000 1.000000 0.362319 0.994171 0.989150 26.292997 73.914303 73.521481 0.000000e+00
7.067000e-05 8.686096 8.686096 0.000 1.000000 0.362306 1.000000 0.992638 26.292131 74.370637 73.794436 0.000000e+00
6.758000e-05 8.686095 8.686099 0.000 1.000000 0.362294 0.996306 0.990999 26.291247 74.081415 73.666146 0.000000e+00
6.462000e-05 8.686093 8.686097 0.000 1.000000 0.362282 0.996306 0.990634 26.290362 74.081397 73.637644 0.000000e+00
6.179000e-05 8.686094 8.686099 0.000 1.000000 0.362270 0.995871 0.988700 26.289491 74.047416 73.486314 0.000000e+00
5.909000e-05 8.686099 8.686096 0.000 1.000000 0.362257 1.000000 0.989461 26.288639 74.370664 73.545924 0.000000e+00
5.650000e-05 8.686092 8.686097 0.000 1.000000 0.362245 0.995871 0.993618 26.287753 74.047399 73.871082 0.000000e+00
5.403000e-05 8.686091 8.686099 0.000 1.000000 0.362233 0.994783 0.991186 26.286891 73.962236 73.680807 0.000000e+00
5.166000e-05 8.686094 8.686104 0.000 1.000000 0.362221 0.994171 0.989150 26.286044 73.914357 73.521534 0.000000e+00
4.940000e-05 8.686097 8.686096 0.000 1.000000 0.362209 1.000000 0.993359 26.285203 74.370646 73.850871 0.000000e+00
4.724000e-05 8.686095 8.686094 0.000 1.000000 0.362198 1.000000 0.991776 26.284352 74.370628 73.727000 0.000000e+00
4.517000e-05 8.686089 8.686109 0.000 1.000000 0.362186 0.991776 0.987449 26.283492 73.726946 73.388409 0.000000e+00
4.320000e-05 8.686097 8.686110 0.000 1.000000 0.362174 0.993359 0.986436 26.282682 73.850871 73.309312 0.000000e+00
4.130000e-05 8.686094 8.686106 0.000 1.000000 0.362162 0.993618 0.988700 26.281837 73.871099 73.486314 0.000000e+00
3.950000e-05 8.686092 8.686102 0.000 1.000000 0.362151 0.994171 0.986932 26.281007 73.914339 73.348053 0.000000e+00
3.777000e-05 8.686091 8.686113 0.000 1.000000 0.362139 0.991379 0.986932 26.280180 73.695832 73.348045 0.000000e+00
3.612000e-05 8.686098 8.686101 0.000 1.000000 0.362128 0.996799 0.988998 26.279384 74.120060 73.509664 0.000000e+00
3.453000e-05 8.686098 8.686098 0.000 1.000000 0.362116 1.000000 0.989150 26.278565 74.370655 73.521570 0.000000e+00
3.302000e-05 8.686096 8.686103 0.000 1.000000 0.362105 0.995118 0.989782 26.277750 73.988521 73.571009 0.000000e+00
3.158000e-05 8.686097 8.686100 0.000 1.000000 0.362094 0.996799 0.987188 26.276950 74.120051 73.368077 0.000000e+00
3.020000e-05 8.686096 8.686112 0.000 1.000000 0.362083 0.992638 0.985272 26.276147 73.794436 73.218268 0.000000e+00
2.887000e-05 8.686106 8.686110 0.000 1.000000 0.362071 0.996306 0.987188 26.275374 74.081514 73.368156 0.000000e+00
2.761000e-05 8.686103 8.686116 0.000 1.000000 0.362060 0.993359 0.987851 26.274575 73.850924 73.419991 0.000000e+00
2.640000e-05 8.686100 8.686113 0.000 1.000000 0.362049 0.993359 0.984301 26.273776 73.850898 73.142375 0.000000e+00
2.525000e-05 8.686097 8.686120 0.000 1.000000 0.362038 0.991186 0.982434 26.272987 73.680860 72.996389 0.000000e+00
2.414000e-05 8.686099 8.686111 0.000 1.000000 0.362027 0.993618 0.983788 26.272209 73.871144 73.102239 0.000000e+00
2.308000e-05 8.686099 8.686102 0.000 1.000000 0.362017 0.996799 0.985384 26.271431 74.120069 73.227057 0.000000e+00
2.207000e-05 8.686097 8.686104 0.000 1.000000 0.362006 0.995118 0.985161 26.270653 73.988529 73.209583 0.000000e+00
2.111000e-05 8.686100 8.686115 0.000 1.000000 0.361995 0.992870 0.984617 26.269899 73.812632 73.167126 0.000000e+00
2.018000e-05 8.686106 8.686105 0.000 1.000000 0.361984 1.000000 0.986682 26.269148 74.370727 73.328596 0.000000e+00
1.930000e-05 8.686116 8.686115 0.000 1.000000 0.361974 1.000000 0.992413 26.268422 74.370817 73.777021 0.000000e+00
1.846000e-05 8.686102 8.686121 0.000 1.000000 0.361963 0.991983 0.983687 26.267629 73.743223 73.094399 0.000000e+00
1.765000e-05 8.686113 8.686131 0.000 1.000000 0.361953 0.992195 0.981886 26.266908 73.759919 72.953716 0.000000e+00
1.688000e-05 8.686112 8.686123 0.000 1.000000 0.361942 0.993888 0.982067 26.266160 73.892390 72.967825 0.000000e+00
1.614000e-05 8.686113 8.686123 0.000 1.000000 0.361932 0.994171 0.983587 26.265419 73.914527 73.086680 0.000000e+00
1.543000e-05 8.686101 8.686130 0.000 1.000000 0.361921 0.990114 0.979851 26.264640 73.597007 72.794576 0.000000e+00
1.476000e-05 8.686104 8.686128 0.000 1.000000 0.361911 0.990999 0.979220 26.263919 73.666226 72.745248 0.000000e+00
1.411000e-05 8.686106 8.686123 0.000 1.000000 0.361901 0.992413 0.978235 26.263189 73.776932 72.668310 0.000000e+00
1.349000e-05 8.686111 8.686120 0.000 1.000000 0.361891 0.994468 0.981619 26.262474 73.937787 72.932797 0.000000e+00
1.290000e-05 8.686106 8.686136 0.000 1.000000 0.361881 0.989947 0.981531 26.261736 73.583964 72.925858 0.000000e+00
1.234000e-05 8.686122 8.686142 0.000 1.000000 0.361871 0.991776 0.977652 26.261070 73.727240 72.622888 0.000000e+00
1.180000e-05 8.686121 8.686131 0.000 1.000000 0.361861 0.994171 0.981268 26.260351 73.914598 72.905507 0.000000e+00
1.128000e-05 8.686114 8.686131 0.000 1.000000 0.361851 0.992413 0.980756 26.259613 73.777003 72.865366 0.000000e+00
1.079000e-05 8.686119 8.686160 0.000 1.000000 0.361841 0.988267 0.976600 26.258925 73.452711 72.540699 0.000000e+00
1.031000e-05 8.686119 8.686162 0.000 1.000000 0.361831 0.987988 0.973713 26.258209 73.430862 72.315178 0.000000e+00
9.863000e-06 8.686134 8.686145 0.000 1.000000 0.361821 0.993888 0.977015 26.257560 73.892587 72.573211 0.000000e+00
9.432000e-06 8.686136 8.686151 0.000 1.000000 0.361811 0.992870 0.977155 26.256870 73.812953 72.584162 0.000000e+00
9.019000e-06 8.686109 8.686167 0.000 1.000000 0.361802 0.986076 0.973895 26.256096 73.281272 72.329290 0.000000e+00
8.624000e-06 8.686115 8.686158 0.000 1.000000 0.361792 0.987988 0.972477 26.255424 73.430826 72.218590 0.000000e+00
8.247000e-06 8.686131 8.686142 0.000 1.000000 0.361782 0.993888 0.975208 26.254787 73.892560 72.432031 0.000000e+00
7.886000e-06 8.686114 8.686156 0.000 1.000000 0.361773 0.988127 0.975016 26.254054 73.441675 72.416877 0.000000e+00
7.541000e-06 8.686116 8.686165 0.000 1.000000 0.361763 0.987188 0.973295 26.253382 73.368245 72.282428 0.000000e+00
7.211000e-06 8.686132 8.686180 0.000 1.000000 0.361754 0.987317 0.972883 26.252755 73.378533 72.250390 0.000000e+00
6.895000e-06 8.686151 8.686186 0.000 1.000000 0.361744 0.989150 0.972824 26.252139 73.522039 72.246001 0.000000e+00
6.593000e-06 8.686131 8.686185 0.000 1.000000 0.361735 0.986558 0.974201 26.251412 73.319169 72.353386 0.000000e+00
6.305000e-06 8.686144 8.686236 0.000 1.000000 0.361726 0.982527 0.968735 26.250788 73.004074 71.926605 0.000000e+00
6.029000e-06 8.686142 8.686222 0.000 1.000000 0.361717 0.983687 0.967752 26.250121 73.094750 71.849875 0.000000e+00
5.765000e-06 8.686136 8.686213 0.000 1.000000 0.361707 0.983991 0.968486 26.249446 73.118453 71.907111 0.000000e+00
5.512000e-06 8.686138 8.686189 0.000 1.000000 0.361698 0.986932 0.968239 26.248797 73.348459 71.887870 0.000000e+00
5.271000e-06 8.686129 8.686226 0.000 1.000000 0.361689 0.982067 0.964853 26.248121 72.967974 71.623455 0.000000e+00
5.040000e-06 8.686143 8.686207 0.000 1.000000 0.361680 0.985384 0.966337 26.247515 73.227444 71.739423 0.000000e+00
4.820000e-06 8.686159 8.686189 0.000 1.000000 0.361671 0.989947 0.969649 26.246922 73.584434 71.998118 0.000000e+00
4.609000e-06 8.686157 8.686209 0.000 1.000000 0.361662 0.986806 0.967273 26.246276 73.338788 71.812596 0.000000e+00
4.407000e-06 8.686147 8.686239 0.000 1.000000 0.361653 0.982527 0.964897 26.245609 73.004100 71.627039 0.000000e+00
4.214000e-06 8.686170 8.686230 0.000 1.000000 0.361644 0.985842 0.964634 26.245045 73.263460 71.606721 0.000000e+00
4.030000e-06 8.686193 8.686263 0.000 1.000000 0.361636 0.984724 0.963815 26.244486 73.176314 71.543050 0.000000e+00
3.853000e-06 8.686180 8.686238 0.000 1.000000 0.361627 0.986076 0.965699 26.243819 73.281898 71.689911 0.000000e+00
3.685000e-06 8.686165 8.686257 0.000 1.000000 0.361618 0.982527 0.961794 26.243154 73.004258 71.385114 0.000000e+00
3.524000e-06 8.686165 8.686273 0.000 1.000000 0.361609 0.981096 0.960038 26.242536 72.892404 71.248118 0.000000e+00
3.369000e-06 8.686172 8.686236 0.000 1.000000 0.361601 0.985384 0.961278 26.241938 73.227700 71.344878 0.000000e+00
3.222000e-06 8.686164 8.686240 0.000 1.000000 0.361592 0.984093 0.962197 26.241303 73.126723 71.416523 0.000000e+00
3.081000e-06 8.686132 8.686295 0.000 1.000000 0.361584 0.976876 0.958004 26.240599 72.562331 71.089118 0.000000e+00
2.946000e-06 8.686172 8.686303 0.000 1.000000 0.361575 0.979220 0.957645 26.240111 72.745841 71.061521 0.000000e+00
2.817000e-06 8.686204 8.686283 0.000 1.000000 0.361567 0.983788 0.960153 26.239603 73.103161 71.257370 0.000000e+00
2.694000e-06 8.686208 8.686313 0.000 1.000000 0.361558 0.981355 0.959547 26.239017 72.913061 71.210149 0.000000e+00
2.576000e-06 8.686189 8.686358 0.000 1.000000 0.361550 0.976464 0.956799 26.238364 72.530649 70.995697 0.000000e+00
2.463000e-06 8.686221 8.686372 0.000 1.000000 0.361542 0.977724 0.953751 26.237864 72.629374 70.758241 0.000000e+00
2.355000e-06 8.686244 8.686358 0.000 1.000000 0.361533 0.980588 0.955195 26.237342 72.853391 70.871065 0.000000e+00
2.252000e-06 8.686257 8.686353 0.000 1.000000 0.361525 0.982158 0.956695 26.236794 72.976211 70.988126 0.000000e+00
2.154000e-06 8.686216 8.686358 0.000 1.000000 0.361517 0.978383 0.955296 26.236092 72.680864 70.878662 0.000000e+00
2.059000e-06 8.686212 8.686391 0.000 1.000000 0.361509 0.975794 0.955162 26.235495 72.478526 70.868191 0.000000e+00
1.969000e-06 8.686272 8.686375 0.000 1.000000 0.361501 0.981530 0.957220 26.235096 72.927310 71.029193 0.000000e+00
1.883000e-06 8.686227 8.686373 0.000 1.000000 0.361493 0.978088 0.955666 26.234390 72.657851 70.907644 0.000000e+00
1.801000e-06 8.686222 8.686420 0.000 1.000000 0.361485 0.974574 0.955497 26.233806 72.383271 70.894437 0.000000e+00
1.722000e-06 8.686271 8.686484 0.000 1.000000 0.361477 0.973653 0.957185 26.233382 72.311782 71.026438 0.000000e+00
1.646000e-06 8.686326 8.686410 0.000 1.000000 0.361469 0.983291 0.959173 26.232976 73.065396 71.182012 0.000000e+00
1.574000e-06 8.686292 8.686458 0.000 1.000000 0.361461 0.976669 0.957931 26.232313 72.547556 71.084857 0.000000e+00
1.505000e-06 8.686294 8.686534 0.000 1.000000 0.361453 0.972078 0.958003 26.231759 72.188978 71.090482 0.000000e+00
1.440000e-06 8.686316 8.686572 0.000 1.000000 0.361446 0.971189 0.958804 26.231276 72.119714 71.153093 0.000000e+00
1.377000e-06 8.686353 8.686517 0.000 1.000000 0.361438 0.976806 0.960191 26.230833 72.558845 71.261609 0.000000e+00
1.316000e-06 8.686329 8.686545 0.000 1.000000 0.361430 0.973473 0.959285 26.230205 72.298224 71.190746 0.000000e+00
1.259000e-06 8.686312 8.686573 0.000 1.000000 0.361422 0.970917 0.958657 26.229613 72.098450 71.141607 0.000000e+00
1.204000e-06 8.686334 8.686570 0.000 1.000000 0.361415 0.972305 0.959472 26.229135 72.207066 71.205362 0.000000e+00
1.151000e-06 8.686359 8.686543 0.000 1.000000 0.361407 0.975466 0.960421 26.228664 72.454214 71.279611 0.000000e+00
1.101000e-06 8.686377 8.686621 0.000 1.000000 0.361400 0.971853 0.961120 26.228184 72.172105 71.334336 0.000000e+00
1.052000e-06 8.686328 8.686686 0.000 1.000000 0.361392 0.966107 0.959248 26.227493 71.723086 71.187831 0.000000e+00
1.006000e-06 8.686427 8.686684 0.000 1.000000 0.361385 0.971134 0.963141 26.227255 72.116406 71.492479 0.000000e+00
9.623000e-07 8.686461 8.686689 0.000 1.000000 0.361377 0.972766 0.964590 26.226830 72.244133 71.605796 0.000000e+00
9.202000e-07 8.686447 8.686736 0.000 1.000000 0.361370 0.969443 0.963985 26.226262 71.984523 71.558522 0.000000e+00
8.799000e-07 8.686454 8.686852 0.000 1.000000 0.361363 0.964329 0.964286 26.225758 71.585418 71.582048 0.000000e+00
8.414000e-07 8.686504 8.686830 0.000 1.000000 0.361355 0.967607 0.966521 26.225386 71.841685 71.756936 0.000000e+00
8.046000e-07 8.686502 8.686806 0.000 1.000000 0.361348 0.968684 0.966429 26.224861 71.925775 71.749692 0.000000e+00
7.694000e-07 8.686452 8.686811 0.000 1.000000 0.361341 0.966061 0.964200 26.224197 71.720578 71.575304 0.000000e+00
7.357000e-07 8.686495 8.686922 0.000 1.000000 0.361334 0.963100 0.966107 26.223811 71.489807 71.724512 0.000000e+00
7.035000e-07 8.686525 8.686853 0.000 1.000000 0.361326 0.967511 0.967511 26.223390 71.834371 71.834371 0.000000e+00
6.727000e-07 8.686554 8.686853 0.000 1.000000 0.361319 0.968935 0.968935 26.222969 71.945784 71.945784 0.000000e+00
6.432000e-07 8.686605 8.686853 0.000 1.000000 0.361312 0.971629 0.971629 26.222614 72.156633 72.156633 0.000000e+00
6.151000e-07 8.686549 8.686853 0.000 1.000000 0.361305 0.968684 0.968684 26.221947 71.926178 71.926178 0.000000e+00
5.882000e-07 8.686619 8.686853 0.000 1.000000 0.361298 0.972419 0.972419 26.221656 72.218455 72.218455 0.000000e+00
5.624000e-07 8.686687 8.686853 0.000 1.000000 0.361291 0.976668 0.976668 26.221360 72.550985 72.550985 0.000000e+00
5.378000e-07 8.686672 8.686853 0.000 1.000000 0.361284 0.975662 0.975662 26.220821 72.472234 72.472234 0.000000e+00
5.143000e-07 8.686631 8.686853 0.000 1.000000 0.361278 0.973116 0.973116 26.220209 72.273019 72.273019 0.000000e+00
4.918000e-07 8.686694 8.686853 0.000 1.000000 0.361271 0.977154 0.977154 26.219907 72.589011 72.589011 0.000000e+00
4.702000e-07 8.686751 8.686853 0.000 1.000000 0.361264 0.981618 0.981618 26.219589 72.938399 72.938399 0.000000e+00
4.497000e-07 8.686722 8.686853 0.000 1.000000 0.361257 0.979219 0.979219 26.219021 72.750636 72.750636 0.000000e+00
4.300000e-07 8.686718 8.686853 0.000 1.000000 0.361250 0.978911 0.978911 26.218527 72.726512 72.726512 0.000000e+00
4.112000e-07 8.686761 8.686853 0.000 1.000000 0.361244 0.982526 0.982526 26.218177 73.009482 73.009482 0.000000e+00
3.932000e-07 8.686890 8.686853 0.000 1.000000 0.361237 1.000000 1.000000 26.218085 74.377794 74.377794 0.000000e+00
3.760000e-07 8.686882 8.686853 0.000 1.000000 0.361230 1.000000 1.000000 26.217588 74.377722 74.377722 0.000000e+00
3.595000e-07 8.686853 8.686853 0.000 1.000000 0.361224 1.000000 1.000000 26.217029 74.377460 74.377460 0.000000e+00
3.438000e-07 8.686853 8.686853 0.000 1.000000 0.361217 1.000000 1.000000 26.216562 74.377460 74.377460 0.000000e+00
3.287000e-07 8.686853 8.686853 0.000 1.000000 0.361211 1.000000 1.000000 26.216095 74.377460 74.377460 0.000000e+00
3.143000e-07 8.686853 8.686853 0.000 1.000000 0.361204 1.000000 1.000000 26.215631 74.377460 74.377460 0.000000e+00
3.006000e-07 8.686853 8.686853 0.000 1.000000 0.361198 1.000000 1.000000 26.215172 74.377460 74.377460 0.000000e+00
2.874000e-07 8.686853 8.686853 0.000 1.000000 0.361191 1.000000 1.000000 26.214712 74.377460 74.377460 0.000000e+00
2.748000e-07 8.686853 8.686853 0.000 1.000000 0.361185 1.000000 1.000000 26.214255 74.377460 74.377460 0.000000e+00
2.628000e-07 8.686853 8.686853 0.000 1.000000 0.361179 1.000000 1.000000 26.213803 74.377460 74.377460 0.000000e+00
2.513000e-07 8.686853 8.686853 0.000 1.000000 0.361172 1.000000 1.000000 26.213352 74.377460 74.377460 0.000000e+00
2.403000e-07 8.686853 8.686853 0.000 1.000000 0.361166 1.000000 1.000000 26.212903 74.377460 74.377460 0.000000e+00
2.298000e-07 8.686853 8.686853 0.000 1.000000 0.361160 1.000000 1.000000 26.212458 74.377460 74.377460 0.000000e+00
2.197000e-07 8.686853 8.686853 0.000 1.000000 0.361154 1.000000 1.000000 26.212012 74.377460 74.377460 0.000000e+00
2.101000e-07 8.686853 8.686853 0.000 1.000000 0.361147 1.000000 1.000000 26.211571 74.377460 74.377460 0.000000e+00
2.009000e-07 8.686853 8.686853 0.000 1.000000 0.361141 1.000000 1.000000 26.211132 74.377460 74.377460 0.000000e+00
1.921000e-07 8.686853 8.686853 0.000 1.000000 0.361135 1.000000 1.000000 26.210695 74.377460 74.377460 0.000000e+00
1.837000e-07 8.686853 8.686853 0.000 1.000000 0.361129 1.000000 1.000000 26.210261 74.377460 74.377460 0.000000e+00
1.757000e-07 8.686853 8.686853 0.000 1.000000 0.361123 1.000000 1.000000 26.209831 74.377460 74.377460 0.000000e+00
1.680000e-07 8.686853 8.686853 0.000 1.000000 0.361117 1.000000 1.000000 26.209401 74.377460 74.377460 0.000000e+00
1.606000e-07 8.686853 8.686853 0.000 1.000000 0.361111 1.000000 1.000000 26.208971 74.377460 74.377460 0.000000e+00
1.536000e-07 8.686853 8.686853 0.000 1.000000 0.361105 1.000000 1.000000 26.208547 74.377460 74.377460 0.000000e+00
1.469000e-07 8.686853 8.686853 0.000 1.000000 0.361099 1.000000 1.000000 26.208126 74.377460 74.377460 0.000000e+00
1.405000e-07 8.686853 8.686853 0.000 1.000000 0.361093 1.000000 1.000000 26.207707 74.377460 74.377460 0.000000e+00
1.343000e-07 8.686853 8.686853 0.000 1.000000 0.361087 1.000000 1.000000 26.207285 74.377460 74.377460 0.000000e+00
1.284000e-07 8.686853 8.686853 0.000 1.000000 0.361082 1.000000 1.000000 26.206868 74.377460 74.377460 0.000000e+00
1.228000e-07 8.686853 8.686853 0.000 1.000000 0.361076 1.000000 1.000000 26.206455 74.377460 74.377460 0.000000e+00
1.174000e-07 8.686853 8.686853 0.000 1.000000 0.361070 1.000000 1.000000 26.206042 74.377460 74.377460 0.000000e+00
1.123000e-07 8.686853 8.686853 0.000 1.000000 0.361064 1.000000 1.000000 26.205635 74.377460 74.377460 0.000000e+00
1.074000e-07 8.686853 8.686853 0.000 1.000000 0.361059 1.000000 1.000000 26.205229 74.377460 74.377460 0.000000e+00
1.027000e-07 8.686853 8.686853 0.000 1.000000 0.361053 1.000000 1.000000 26.204824 74.377460 74.377460 0.000000e+00
